Generated using GEOMAGIA50.v3.3 on Nov/28/2023
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],SigmaAgeID,N_Ba,n_Ba[meas.],n_Ba[acc.],Ba[microT],SigmaBa[microT],VDM[E22_AmE2],SigmaVDM[E22_AmE2],N_Dir,n_Dir[meas.],n_Dir[acc.],Dec[deg.],Inc[deg.],Alpha95[deg.],K,MaxAF[mT],MaxTemp[deg.C],PubDataID,SiteName,LocationName,SiteLat[deg.],SiteLon[deg.],CountryRegionID,ArcheoVolcanic,MatID,PIMethID,AltMonID,MDMonID,CoolRID,AnisoID,DirMethID,DirAnalysisID,DatMethID,SpecTypeID,RefID,CompilationID,UploadMonth,UploadYear,Uploader,Editor,LastEditDate,UID,CrossUID,CrossRefID
       -1763,          -1,          -1,           2,           1,        -999,           2,       28.78,        1.02,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,23,101.94-101.97 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1301,-1,-1
       -1763,          -1,          -1,           2,           1,        -999,           2,       51.40,        0.90,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,23,102.5 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,106,1,         133,1001;1006;1010;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3322,-1,-1
       -1740,         720,         550,           2,           1,        -999,           1,       53.60,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,Crater Rim Flow,Santiam Pass Lava Field -  Blue Lake Crater,     44.4100,    238.2300,          73,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,102,1,          39,1010,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,893,-1,244
       -1680,          80,          80,           2,           5,        -999,           5,       67.84,        7.05,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,3A001,Hawaii Island - Mauna Loa,     19.4400,    204.6500,          18,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,102,1,         165,1001;1006,-999,2007,Fabio Donadini,-999,-999,3590,-1,-1
       -1680,          80,          80,           2,           3,        -999,           3,       57.32,        5.17,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,3A005-3B:3A010-2B:3A012-2B,3A001,Hawaii Island - Mauna Loa,     19.4400,    204.6500,          18,Volcanic,4,7,1,-1,          -1,          -1,           0,           0,102,3,         165,1001;1006,-999,2007,Fabio Donadini,-999,-999,3591,-1,-1
       -1670,         530,         541,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        8.10,       38.80,        2.20,      395.00,        -999,        -999,-999,6A130,Hawaii Island,     19.7800,    204.1500,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12715,-1,-1
       -1670,         530,         541,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        1.80,       34.00,        2.40,      331.00,        -999,        -999,-999,4A300,Hawaii Island,     19.8400,    204.2100,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12716,-1,-1
       -1654,         225,         192,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        7.00,       38.40,        1.90,      505.00,        -999,        -999,-999,6B061,Hawaii Island,     19.7000,    204.8800,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12714,-1,-1
       -1643,          93,         109,           2,           1,        -999,           8,       35.98,        4.42,        7.69,        0.94,           1,        -999,          10,      355.20,       40.60,        6.50,     -999.00,        -999,        -999,HI(01-08/19-26),-999,Hawaii Island - Manua Loa,     19.7000,    204.1000,          18,Volcanic,4,2,6,-1,          -1,          -1,           0,           0,102,1,         128,1001;1006;1010;1011,-999,2007,Fabio Donadini,-999,-999,3234,-1,-1
       -1637,          37,          37,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          14,          20,          14,        4.80,       57.60,        2.30,      293.90,        -999,        -999,-1,TA4,Tell Atchana,     36.2403,     36.3822,          54,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,101;110,1,         894,-1,9,2020,Maxwell Brown,-999,-999,12753,-1,-1
       -1637,          37,          37,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          18,          20,          18,       10.20,       60.20,        2.30,      222.60,        -999,        -999,-1,TA19,Tell Atchana,     36.2403,     36.3822,          54,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,101;110,1,         894,-1,9,2020,Maxwell Brown,-999,-999,12757,-1,-1
       -1548,         460,         460,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          23,        -999,        -999,      357.60,       68.80,        2.00,      241.80,        -999,        -999,-999,Lepeshka,Klyuchevskoi,     56.1000,    160.7000,          49,Volcanic,4,-1,-1,-1,           1,          -1,           3,           1,102;108,-1,         810,-1,5,2019,Gwenael Herve,-999,-999,11464,-1,-1
       -1510,         370,         370,           2,           1,        -999,           4,       23.68,        3.50,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,RD12-2,-999,East Pacific Rise,    -22.2200,    247.0000,          17,Volcanic,4,2,1,-1,           1,           0,           0,           0,112,3,          48,1001;1006;1010;1011,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1149,-1,-1
       -1483,          -1,          -1,           2,           1,        -999,           2,       21.26,        9.53,        4.84,        2.17,           1,        -999,           1,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,22,100.37-101.72 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1302,-1,133
       -1472,         102,         102,          -1,           4,           4,        -999,       41.90,        7.00,        7.97,        1.33,          21,          21,          24,      356.70,       51.50,        3.20,      103.00,          90,         580,-999,El Infiernillo,Michoacan-Guanajuato Volcanic Field,     19.8570,    258.1540,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         851,-1,5,2019,Gwenael Herve,-999,-999,11990,-1,-1
       -1466,          36,          36,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          14,          16,          14,       -8.00,       56.70,        2.60,      239.80,        -999,        -999,-1,TA1,Tell Atchana,     36.2403,     36.3822,          54,Archeo,1;4,-1,-1,-1,          -1,          -1,           3,           1,101;103;110,1,         894,-1,9,2020,Maxwell Brown,-999,-999,12750,12781,-1
       -1455,          -1,          -1,           1,        -999,        -999,        -999,       34.80,        6.60,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,GC02,-999,-999,     19.7000,    246.4000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         375,-1,-999,2009,Fabio Donadini,-999,-999,6825,-1,-1
       -1420,         880,         900,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,        2.70,       51.00,     -999.00,     -999.00,        -999,        -999,-999,Parks Dam spillway,Jordan Crater Lava Field,     43.1000,    242.7000,          73,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,1001,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5269,-1,-1
       -1404,         201,         184,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        2.70,       39.30,        2.20,      381.00,        -999,        -999,-999,6B073,Hawaii Island,     19.7100,    204.8800,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12713,-1,-1
       -1400,          -1,          -1,           2,           1,        -999,           1,       45.70,     -999.00,        9.63,     -999.00,           1,        -999,           7,     -999.00,       42.00,       11.80,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1010;1011,-999,2007,Fabio Donadini,-999,-999,3439,-1,-1
       -1359,         992,         992,           1,        -999,        -999,        -999,     -999.00,        1.23,     -999.00,     -999.00,          40,          40,          40,      359.10,       35.90,        2.10,      121.00,        -999,        -999,TEN05:TEN06:TEN09:TEN10,Montana Cascajo,Tenerife,     28.2784,    -16.7562,          45,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         906,-1,9,2020,Maxwell Brown,-999,-999,13041,-1,-1
       -1359,         992,         992,           1,        -999,        -999,        -999,     -999.00,        1.23,     -999.00,     -999.00,          30,          40,          30,        6.90,       34.60,        1.80,      218.00,        -999,        -999,TEN22:TEN23:TEN24,Montana Botija,Tenerife,     28.2660,    -16.7431,          45,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         906,-1,9,2020,Maxwell Brown,-999,-999,13042,-1,-1
       -1346,          81,          70,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,        0.40,       27.40,        1.40,     -999.00,        -999,        -999,-999,7B313,Hawaii Island - Mauna Loa,     19.5210,   -155.9270,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           2,           1,102,1,          26,1001;1006,5,2019,Maxwell Brown,-999,-999,12733,-1,-1
       -1346,          81,          70,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,        -999,      355.20,       26.60,        2.60,     -999.00,        -999,        -999,18a,Auwahi lava,Maui - Haleakala Volcano,     20.6463,    203.6681,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7642,-1,-1
       -1301,         115,         169,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,        -999,        1.20,       27.00,        2.80,     -999.00,        -999,        -999,19b,Kahua Cone Western Flank,Maui - Haleakala Volcano,     20.6799,    203.7213,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7644,-1,-1
       -1280,           0,           0,          -1,           2,           2,        -999,       25.80,        0.70,        6.29,        0.17,           8,           8,          27,      346.30,       22.70,        9.60,       27.00,        -999,        -999,PZ4,-1,Michoacan-Guanajuato Volcanic field - Cerro el Frijo,     19.4560,    258.4515,          27,Volcanic,4,2,1,-1,          -1,          -1,           3,           1,102;105,1,         845,-1,5,2019,Gwenael Herve,-999,-999,11968,-1,-1
       -1269,         178,         233,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          11,        -999,        -999,        1.40,       26.00,        3.10,      220.00,        -999,        -999,-999,A0558,Hawaii Island,     19.5100,    204.1700,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12711,-1,-1
       -1266,         140,         135,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          14,        -999,        -999,       13.10,       42.90,       19.20,        5.60,         150,         550,-999,GC-47,Gran Canaria,     28.0645,    344.3374,          45,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         739,-1,7,2017,Maxwell Brown,-999,-999,10432,-1,-1
       -1259,          -1,          -1,           2,           1,        -999,           2,       39.10,        0.88,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,21,98.37-99.27 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1303,-1,-1
       -1256,         478,         449,           2,           1,        -999,           1,       76.10,     -999.00,       18.31,     -999.00,        -999,        -999,        -999,      357.50,       25.00,        1.90,     -999.00,        -999,        -999,-999,3B509,Hawaii Island - Hualalai,     19.7880,    204.0970,          18,Volcanic,4,1,1,-1,           1,          -1,           2,           1,102,1,          26,1001;1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,5/1/2019,558,-1,-1
       -1256,         478,         449,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,       -0.20,       23.10,        1.10,     1665.00,        -999,        -999,-999,3B509,Hawaii Island,     19.7900,    204.1000,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12712,-1,-1
       -1250,          -1,          -1,           0,           5,        -999,           5,       54.51,        6.50,       13.13,        1.57,        -999,        -999,        -999,      354.80,       24.90,        8.00,     -999.00,        -999,        -999,-999,7A581,Hawaii Island - Mauna Loa,     19.4250,    204.2210,          18,Volcanic,4,1,1,-1,           1,          -1,           2,           1,103,1,          26,1001;1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,5/1/2019,557,-1,-1
       -1250,         240,         240,           6,        -999,          12,           7,       36.30,        5.80,        7.18,        1.15,        -999,          12,          11,        3.00,       48.00,        2.40,      375.00,        -999,        -999,-999,HGC18,Gran Canaria - Fagajesto,     28.0530,    344.3600,          45,Volcanic,4,1,1,-1,          -1,          -1,           2,           1,102,1,         753,-1,5,2019,Maxwell Brown,-999,-999,10727,-1,-1
       -1243,         368,         347,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        1.90,       25.00,        2.20,      409.00,        -999,        -999,-999,6B631,Hawaii Island,     19.7100,    203.9700,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12709,12710,-1
       -1243,         368,         347,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        5.00,       23.80,        2.30,      375.00,        -999,        -999,-999,7B097,Hawaii Island,     19.7200,    204.0200,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12710,12709,-1
       -1240,         150,         190,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,        4.80,       48.70,     -999.00,     -999.00,        -999,        -999,-999,McCartys flow,Zuni-Bandera Lava Field,     35.1000,    252.3000,          73,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,1001,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5267,-1,-1
       -1233,         169,         178,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           9,        -999,        -999,        2.80,       27.20,        2.80,     -999.00,        -999,        -999,19a,Kahua Cone Eastern Flank,Maui - Haleakala Volcano,     20.6808,    203.7262,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7643,-1,-1
       -1200,          -1,          -1,           1,           6,           6,           2,       52.50,        2.80,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,         550,-999,H,Burfellshraun (Myvatnsoraefi),     65.6538,    343.4050,          34,Volcanic,4,1,2,1,          -1,          -1,           2,          -1,108,1,         535,-1,12,2013,Fabio Donadini,-999,-999,9221,3336,134
       -1200,          -1,          -1,          -1,           1,        -999,           2,       72.00,     -999.00,        9.95,     -999.00,          11,        -999,        -999,       31.30,       77.40,        3.30,      169.00,          10,        -999,BF8:BF5,BF,Burfellshraun - Myvatnsoraefi,     65.6000,    343.2000,          34,Volcanic,4,1,-1,-1,          -1,          -1,           1,           2,108,1,         134,1001;1006;1010;1011,-999,2007,Fabio Donadini,Maxwell Brown,5/1/2019,3336,9221,535
       -1200,          -1,          -1,           2,           1,        -999,           1,       62.90,     -999.00,       12.71,     -999.00,           1,        -999,           6,     -999.00,       46.10,        7.00,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1010;1011,-999,2007,Fabio Donadini,-999,-999,3440,-1,-1
       -1200,           0,           0,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,          15,          12,      337.00,       84.00,        2.70,      257.00,         150,        -999,-999,ICL21,Tungaa,     64.0552,    -19.8657,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           1,107,1,         831,-1,5,2019,Maxwell Brown,-999,-999,11898,-1,-1
       -1200,           0,           0,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,          15,          15,       47.00,       78.00,        2.20,      308.00,         150,        -999,-999,ICL12,Tungaa - Drekahraun,     64.3657,    -18.7908,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           1,107,1,         831,-1,5,2019,Maxwell Brown,-999,-999,11899,-1,-1
       -1200,           0,           0,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,          14,          12,       23.00,       76.00,        2.20,      374.00,         150,        -999,-999,ICL13,Tungaa - Drekahraun,     64.3558,    -18.7123,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           1,107,1,         831,-1,5,2019,Maxwell Brown,-999,-999,11900,-1,-1
       -1200,           0,           0,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,          15,          15,       32.00,       76.00,        3.00,      165.00,         150,        -999,-999,ICL20,Tungaa,     64.1811,    -19.4208,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           1,107,1,         831,-1,5,2019,Maxwell Brown,-999,-999,11901,-1,-1
       -1187,          95,         129,           2,        -999,        -999,          33,       52.30,        3.60,       10.11,        0.70,           9,        -999,        -999,       19.70,       50.10,        3.10,      281.60,         150,         550,-999,GC-6,Gran Canaria,     28.0224,    344.3879,          45,Volcanic,4,4;13;14;17,-1;1;7,-1,          -1,          -1,           3,           1,102,1,         739,-1,7,2017,Maxwell Brown,-999,-999,10431,-1,-1
       -1183,         126,         126,           6,        -999,          13,           9,       50.80,        8.10,       10.71,        1.71,        -999,          13,          13,       11.80,       42.00,        4.80,       76.00,        -999,        -999,-999,HGC16,Gran Canaria - Mna Negro,     28.0300,    344.3880,          45,Volcanic,4,1,1,-1,          -1,          -1,           2,           1,102,1,         753,-1,5,2019,Maxwell Brown,-999,-999,10726,-1,-1
       -1178,          42,          42,          -1,           2,        -999,           2,       52.90,        7.60,       12.71,        1.83,          16,        -999,          16,        3.60,       25.30,        2.80,      174.90,        -999,        -999,JA4&5,Coacoatzintla,Eastern Trans-Mexican Volcanic Belt,     19.6500,    263.0400,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13121,-1,-1
       -1159,         235,         224,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          23,        -999,        -999,        1.90,       32.80,        1.60,      354.00,        -999,        -999,-999,8B601,Hawaii Island,     19.3300,    204.5900,          18,Volcanic,4,-1,-1,-1,          -1,          -1,          -1,           6,102,1,         889,-1,5,2019,Maxwell Brown,-999,-999,12560,12705;12706;12707;12708,243
       -1159,         235,         224,          -1,           5,        -999,           5,       58.00,        6.90,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,HA50,Hawaii Island,     19.3260,   -155.4080,          18,Volcanic,4,20,3,2,          -1,          -1,          -1,          -1,102,1,         865,-1,5,2019,Maxwell Brown,-999,-999,12186,-1,-1
       -1159,         235,         224,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        1.60,       32.60,        1.20,     1326.00,        -999,        -999,-999,9B313,Hawaii Island,     19.3300,    204.5900,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12705,12560;12563;12706;12707;12708,889
       -1159,         235,         224,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        6.60,       23.40,        1.70,      641.00,        -999,        -999,-999,4A156,Hawaii Island,     19.4900,    204.4800,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12706,12560;12563;12705;12707;12708,889
       -1159,         235,         224,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          10,        -999,        -999,        5.20,       27.60,        2.70,      330.00,        -999,        -999,-999,4A168,Hawaii Island,     19.4500,    204.4700,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12707,12560;12563;12705;12706;12708,889
       -1159,         235,         224,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,        2.40,       34.10,        3.30,      174.00,        -999,        -999,-999,8B601,Hawaii Island,     19.3300,    204.5900,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12708,12560;12563;12705;12706;12707,889
       -1156,         525,         558,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          11,        -999,        -999,        4.00,       23.40,        1.70,      711.00,        -999,        -999,-999,7A384,Hawaii Island,     19.4600,    204.0700,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12704,-1,-1
       -1090,         170,         170,           2,           2,           7,           4,       60.80,        6.10,       10.79,        1.08,           2,        -999,           3,      343.10,       57.10,       21.40,     -999.00,        -999,        -999,HK7:HK3,-999,Hakone Volcano,     35.2000,    139.0000,           2,Volcanic,4,1,-1,-1,          -1,          -1,           0,           0,103,1,          94,1001;1006,-999,2007,Fabio Donadini,-999,-999,2511,-1,-1
       -1078,         198,         178,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          11,        -999,        -999,       -0.70,       22.20,        1.10,     1748.00,        -999,        -999,-999,9B013,Hawaii Island,     19.6000,    204.8500,          18,Volcanic,4,-1,-1,-1,          -1,          -1,          -1,           6,102,1,         889,-1,5,2019,Maxwell Brown,-999,-999,12558,2432;12559,87
       -1078,         198,         178,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          12,        -999,        -999,       -2.20,       25.60,        2.30,      361.00,        -999,        -999,-999,9B037,Hawaii Island,     19.6400,    204.9600,          18,Volcanic,4,-1,-1,-1,          -1,          -1,          -1,           6,102,1,         889,-1,5,2019,Maxwell Brown,-999,-999,12559,2432;12558,87
       -1078,         198,         178,           2,           1,        -999,           5,       53.80,       11.60,       12.89,        2.78,           1,          12,          12,      357.70,       25.70,        2.30,      370.00,          20,        -999,10,9B037,Hawaii Island - Kilauea,     19.6400,    204.9600,          18,Volcanic,4,2,1,-1,           2,          -1,           1,           0,103,1,          87,1001;1006;1010;1011,-999,2007,Fabio Donadini,-999,-999,2432,12558;12559,889
       -1070,          65,          65,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           9,        -999,        -999,        0.20,       20.70,        5.90,       77.00,        -999,        -999,-999,HLAA,Maui - East Maui Volcano,     20.6200,    203.7500,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         171,-1,-999,2009,Fabio Donadini,-999,-999,3690,-1,-1
       -1050,        1500,        1500,           2,           1,           4,           4,       66.10,        3.66,       13.78,        0.76,           1,        -999,           4,       15.20,       43.10,       12.50,     -999.00,        -999,        -999,OS,-999,Oshima Volcano,     34.7000,    139.4000,           2,Volcanic,4,1,1,-1,          -1,          -1,           0,           0,103,1,          91,1001;1006;1010;1011,-999,2007,Fabio Donadini,-999,-999,2490,-1,-1
       -1040,         480,         280,           2,           1,        -999,           3,       41.40,        0.90,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,Little Belknap Flow,McKenzie Pass - Belknap Crater,     44.2600,    238.1800,          73,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,102,1,          39,1010,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,895,-1,244
       -1036,          -1,          -1,           2,           1,        -999,           2,       29.68,        0.87,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,20,95.21-98.22 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1304,-1,-1
       -1024,          94,          94,          -1,           3,           3,        -999,       40.90,        0.90,       10.00,        0.22,          18,          18,          24,       27.00,       22.10,        6.60,       30.26,         100,        -999,P1,El Pajaro 1,Los Humeros caldera,     19.6400,    262.5500,          27,Volcanic,4,4,1,-1,          -1,          -1,           1,           1,102,1,         861,-1,5,2019,Gwenael Herve,-999,-999,12064,-1,-1
       -1024,          94,          94,          -1,           3,           3,        -999,       31.80,        7.00,        8.11,        1.78,          10,          10,          11,       14.30,       11.10,        5.00,       95.18,         100,        -999,P2,El Pajaro 2,Los Humeros caldera,     19.6000,    262.5100,          27,Volcanic,4,4,1,-1,          -1,          -1,           1,           1,102,1,         861,-1,5,2019,Gwenael Herve,-999,-999,12065,-1,-1
       -1024,          94,          94,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           7,           7,           8,       23.60,        9.90,        4.50,      179.94,         100,        -999,P3,El Pajaro 3,Los Humeros caldera,     19.5700,    262.5400,          27,Volcanic,4,4,1,-1,          -1,          -1,           1,           1,102,1,         861,-1,5,2019,Gwenael Herve,-999,-999,12066,-1,-1
       -1008,         102,         102,           6,        -999,           9,           7,       47.60,        4.70,        9.63,        0.95,        -999,           9,           7,        7.00,       46.00,        7.00,       72.00,        -999,        -999,-999,HGC17,Gran Canaria - Pinos de Gaidar,     28.0400,    344.3830,          45,Volcanic,4,1,1,-1,          -1,          -1,           2,           1,102,1,         753,-1,5,2019,Maxwell Brown,-999,-999,10725,-1,-1
       -1006,         187,         161,           2,           4,        -999,           4,       87.67,       12.62,       20.79,        2.99,        -999,        -999,        -999,        0.20,       27.40,        3.00,     -999.00,        -999,        -999,-999,A0546,Hawaii Island - Mauna Loa,     19.5070,    204.1710,          18,Volcanic,4,1,1,-1,           1,          -1,           2,           1,102,1,          26,1001;1006;1010,-999,2007,Fabio Donadini,Maxwell Brown,5/1/2019,559,12703,243
       -1006,         187,         161,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           9,        -999,        -999,        4.10,       23.50,        2.30,      489.00,        -999,        -999,-999,A0546,Hawaii Island,     19.5100,    204.1700,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         243,-1,5,2019,Maxwell Brown,-999,-999,12703,559,26
