,t,lat,lon,F,dF,D,dD,I,dI,colat,rad,dt,FID,UID
260,-1340.0,39.0,356.5,45600.0,5000.0,,,,,51.0,6371.2,100,ERDA/2101/,260
261,-1330.0,-35.9,144.5,60400.0,5000.0,,,,,125.9,6371.2,100,ERDA/2101/,261
262,-1325.0,32.0,48.5,53700.0,5000.0,,,,,58.0,6371.2,100,ERDA/2101/,262
263,-1325.0,32.0,48.5,56400.0,5000.0,,,,,58.0,6371.2,100,ERDA/2101/,263
264,-1325.0,32.0,48.5,52200.0,5000.0,,,,,58.0,6371.2,100,ERDA/2101/,264
265,-1325.0,38.0,23.7,48900.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,265
266,-1325.0,37.7,22.8,49200.0,9900.0,,,,,52.3,6371.2,100,ERDA/2101/,266
267,-1320.0,39.0,356.5,38200.0,5000.0,,,,,51.0,6371.2,100,ERDA/2101/,267
268,-1315.0,30.9,114.4,58000.0,5000.0,,,,,59.1,6371.2,100,ERDA/2101/,268
269,-1315.0,34.5,42.5,45000.0,12400.0,,,,,55.5,6371.2,100,ERDA/2101/,269
270,-1310.0,42.0,43.0,50000.0,5800.0,,,,,48.0,6371.2,100,ERDA/2101/,270
271,-1310.0,39.0,356.5,49600.0,5000.0,,,,,51.0,6371.2,100,ERDA/2101/,271
272,-1300.0,25.3,32.5,64199.0,5000.0,,,,,64.7,6371.2,100,ERDA/2101/,272
273,-1300.0,26.0,32.7,63200.0,5000.0,,,,,64.0,6371.2,100,ERDA/2101/,273
274,-1300.0,41.9,42.2,38200.0,5000.0,-14.0,5.7,64.5,2.4,48.1,6371.2,100,ERDA/2101/,274
275,-1300.0,41.9,41.8,51800.0,5000.0,,,,,48.1,6371.2,100,ERDA/2101/,275
276,-1300.0,41.8,44.8,48400.0,5000.0,,,,,48.2,6371.2,100,ERDA/2101/,276
277,-1300.0,41.8,44.8,58000.0,5000.0,,,74.0,2.4,48.2,6371.2,100,ERDA/2101/,277
278,-1300.0,42.0,43.0,61000.0,6900.0,,,,,48.0,6371.2,100,ERDA/2101/,278
279,-1300.0,42.0,43.0,62000.0,7000.0,,,,,48.0,6371.2,100,ERDA/2101/,279
280,-1300.0,42.0,43.0,76000.0,13800.0,,,,,48.0,6371.2,100,ERDA/2101/,280
281,-1300.0,66.4,27.1,54800.0,5000.0,,,,,23.599999999999994,6371.2,100,ERDA/2101/,281
282,-1300.0,51.2,12.3,,,6.8,5.3,62.2,2.4,38.8,6371.2,100,ERDA/2101/,282
283,-1300.0,51.3,1.4,,,16.8,16.5,70.4,5.5,38.7,6371.2,100,ERDA/2101/,283
284,-1300.0,51.3,1.4,,,6.9,21.9,68.8,7.9,38.7,6371.2,100,ERDA/2101/,284
285,-1300.0,51.3,1.4,,,,,78.1,12.0,38.7,6371.2,100,ERDA/2101/,285
286,-1300.0,26.0,33.0,51650.0,5000.0,,,,,64.0,6371.2,100,ERDA/2101/,286
287,-1290.0,41.8,23.5,69370.0,5000.0,,,,,48.2,6371.2,100,ERDA/2101/,287
288,-1290.0,39.0,356.5,44400.0,5000.0,,,,,51.0,6371.2,100,ERDA/2101/,288
289,-1275.0,38.0,67.0,55900.0,5600.0,,,,,52.0,6371.2,100,ERDA/2101/,289
290,-1275.0,34.5,42.5,47300.0,12800.0,,,,,55.5,6371.2,100,ERDA/2101/,290
291,-1270.0,25.4,31.0,65000.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,291
292,-1265.0,54.0,107.5,55900.0,7200.0,,,,,36.0,6371.2,100,ERDA/2101/,292
293,-1265.0,39.0,356.5,43000.0,5000.0,,,,,51.0,6371.2,100,ERDA/2101/,293
294,-1260.0,34.9,33.8,60400.0,5000.0,,,,,55.1,6371.2,100,ERDA/2101/,294
295,-1260.0,42.0,43.0,59000.0,16800.0,,,,,48.0,6371.2,100,ERDA/2101/,295
296,-1260.0,36.0,43.0,59900.0,5000.0,,,,,54.0,6371.2,100,ERDA/2101/,296
297,-1260.0,19.5,205.1,39100.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,297
298,-1250.0,26.0,33.0,58750.0,5000.0,,,,,64.0,6371.2,100,ERDA/2101/,298
299,-1250.0,31.0,48.0,61900.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,299
300,-1250.0,32.0,35.0,58600.0,5000.0,,,,,58.0,6371.2,100,ERDA/2101/,300
301,-1250.0,19.4,204.2,54510.0,6500.0,-5.2,5.1,24.9,4.6,70.6,6371.2,100,ERDA/2101/,301
302,-1250.0,23.4,117.1,38100.0,5000.0,,,,,66.6,6371.2,100,ERDA/2101/,302
303,-1250.0,29.2,116.0,51400.0,5000.0,,,,,60.8,6371.2,100,ERDA/2101/,303
304,-1250.0,34.7,112.7,67800.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,304
305,-1250.0,34.7,112.7,72100.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,305
306,-1250.0,48.0,23.0,63000.0,5000.0,12.0,7.6,71.0,2.4,42.0,6371.2,100,ERDA/2101/,306
307,-1250.0,48.9,37.9,66000.0,5000.0,14.0,9.0,74.0,2.4,41.1,6371.2,100,ERDA/2101/,307
308,-1250.0,42.0,43.0,,,,,,,48.0,6371.2,100,ERDA/2101/,308
309,-1250.0,41.9,42.2,35000.0,10300.0,-3.0,9.0,74.0,2.4,48.1,6371.2,100,ERDA/2101/,309
310,-1250.0,38.0,67.0,59500.0,6000.0,,,,,52.0,6371.2,100,ERDA/2101/,310
311,-1250.0,35.8,40.9,57100.0,5000.0,,,,,54.2,6371.2,100,ERDA/2101/,311
312,-1250.0,-6.0,282.0,27900.0,5000.0,,,,,96.0,6371.2,100,ERDA/2101/,312
313,-1250.0,35.4,24.1,,,3.5,4.3,55.1,2.4,54.6,6371.2,100,ERDA/2101/,313
314,-1250.0,34.8,36.9,,,1.2,4.6,57.4,2.4,55.2,6371.2,100,ERDA/2101/,314
315,-1235.0,19.8,204.9,,,-0.2,2.7,23.1,2.4,70.2,6371.2,100,ERDA/2101/,315
316,-1230.0,35.0,24.8,,,0.6,5.1,61.4,2.4,55.0,6371.2,100,ERDA/2101/,316
317,-1230.0,35.3,25.3,,,9.0,5.0,60.3,2.4,54.7,6371.2,100,ERDA/2101/,317
318,-1225.0,36.0,43.0,60600.0,5000.0,,,,,54.0,6371.2,100,ERDA/2101/,318
319,-1225.0,38.0,67.0,54800.0,5500.0,,,,,52.0,6371.2,100,ERDA/2101/,319
320,-1225.0,38.0,67.0,50200.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,320
321,-1225.0,29.8,35.0,61900.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,321
322,-1225.0,29.8,35.0,61100.0,8200.0,,,,,60.2,6371.2,100,ERDA/2101/,322
323,-1225.0,29.8,35.0,56800.0,5100.0,,,,,60.2,6371.2,100,ERDA/2101/,323
324,-1225.0,29.8,35.0,64199.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,324
325,-1225.0,29.8,35.0,63800.0,9900.0,,,,,60.2,6371.2,100,ERDA/2101/,325
326,-1225.0,38.0,23.7,49000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,326
327,-1220.0,19.0,74.0,38000.0,8500.0,,,,,71.0,6371.2,100,ERDA/2101/,327
328,-1220.0,19.7,204.2,,,1.9,2.7,25.0,2.4,70.3,6371.2,100,ERDA/2101/,328
329,-1220.0,19.7,205.0,,,5.0,2.7,23.8,2.4,70.3,6371.2,100,ERDA/2101/,329
330,-1215.0,54.0,107.5,58900.0,7500.0,,,,,36.0,6371.2,100,ERDA/2101/,330
331,-1200.0,35.8,139.7,44400.0,5000.0,,,,,54.2,6371.2,100,ERDA/2101/,331
332,-1200.0,-8.4,285.0,41800.0,5000.0,,,,,98.4,6371.2,100,ERDA/2101/,332
333,-1200.0,41.9,42.2,49300.0,5000.0,,,63.5,2.4,48.1,6371.2,100,ERDA/2101/,333
334,-1200.0,41.9,42.2,31900.0,5000.0,-8.0,9.0,74.0,2.4,48.1,6371.2,100,ERDA/2101/,334
335,-1200.0,41.8,44.8,38700.0,5000.0,,,62.0,2.4,48.2,6371.2,100,ERDA/2101/,335
336,-1200.0,42.0,43.0,63000.0,7100.0,,,,,48.0,6371.2,100,ERDA/2101/,336
337,-1200.0,29.8,35.0,57000.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,337
338,-1200.0,19.5,205.1,62900.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,338
339,-1200.0,43.1,242.7,,,2.7,3.9,51.0,2.4,46.9,6371.2,100,ERDA/2101/,339
340,-1195.0,27.7,78.7,46900.0,11400.0,,,,,62.3,6371.2,100,ERDA/2101/,340
341,-1185.0,25.4,31.0,43500.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,341
342,-1185.0,25.4,31.0,38000.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,342
343,-1180.0,34.5,111.8,,,-4.7,4.6,57.3,2.4,55.5,6371.2,100,ERDA/2101/,343
344,-1170.0,54.0,107.5,61200.0,7700.0,,,,,36.0,6371.2,100,ERDA/2101/,344
345,-1150.0,47.0,29.0,75000.0,5000.0,14.0,8.2,72.5,2.4,43.0,6371.2,100,ERDA/2101/,345
346,-1150.0,41.8,123.9,64600.0,5000.0,,,,,48.2,6371.2,100,ERDA/2101/,346
347,-1150.0,34.9,40.6,59200.0,5000.0,,,,,55.1,6371.2,100,ERDA/2101/,347
348,-1150.0,41.9,41.7,56000.0,5000.0,-5.0,4.1,53.0,2.4,48.1,6371.2,100,ERDA/2101/,348
349,-1150.0,41.8,44.8,49000.0,5000.0,,,47.0,2.4,48.2,6371.2,100,ERDA/2101/,349
350,-1150.0,42.0,43.0,76000.0,16000.0,,,,,48.0,6371.2,100,ERDA/2101/,350
351,-1150.0,41.9,42.2,36000.0,10400.0,,,,,48.1,6371.2,100,ERDA/2101/,351
352,-1150.0,41.7,46.1,,,,,,,48.3,6371.2,100,ERDA/2101/,352
353,-1150.0,31.0,101.9,,,,,,,59.0,6371.2,100,ERDA/2101/,353
354,-1150.0,50.4,13.9,62200.0,6200.0,,,,,39.6,6371.2,100,ERDA/2101/,354
355,-1150.0,35.5,24.0,54440.0,5000.0,,,,,54.5,6371.2,100,ERDA/2101/,355
356,-1150.0,38.0,67.0,58400.0,5800.0,,,,,52.0,6371.2,100,ERDA/2101/,356
357,-1150.0,42.6,11.6,,,11.5,5.4,62.9,2.4,47.4,6371.2,100,ERDA/2101/,357
358,-1150.0,42.6,11.6,,,5.4,5.2,61.5,2.4,47.4,6371.2,100,ERDA/2101/,358
359,-1150.0,42.6,11.6,,,9.9,4.9,59.7,2.4,47.4,6371.2,100,ERDA/2101/,359
360,-1150.0,48.0,23.0,,,8.0,6.6,68.0,2.4,42.0,6371.2,100,ERDA/2101/,360
361,-1145.0,19.3,203.9,,,1.6,2.9,32.6,2.4,70.7,6371.2,100,ERDA/2101/,361
362,-1145.0,19.3,204.6,,,2.4,3.0,34.1,2.4,70.7,6371.2,100,ERDA/2101/,362
363,-1145.0,19.4,204.9,,,5.2,2.8,27.6,2.4,70.6,6371.2,100,ERDA/2101/,363
364,-1145.0,19.5,204.1,,,6.6,2.7,23.4,2.4,70.5,6371.2,100,ERDA/2101/,364
365,-1140.0,47.5,14.8,53300.0,5000.0,0.5,6.1,66.0,2.4,42.5,6371.2,100,ERDA/2101/,365
366,-1140.0,20.7,203.8,,,-4.8,2.7,26.6,2.4,69.3,6371.2,100,ERDA/2101/,366
367,-1140.0,19.5,204.7,,,4.0,2.7,23.4,2.4,70.5,6371.2,100,ERDA/2101/,367
368,-1130.0,25.7,32.6,63000.0,5000.0,,,,,64.3,6371.2,100,ERDA/2101/,368
369,-1130.0,35.1,25.9,,,16.2,4.6,57.7,2.4,54.9,6371.2,100,ERDA/2101/,369
370,-1115.0,43.7,28.6,73630.0,5000.0,-10.0,5.4,62.7,2.4,46.3,6371.2,100,ERDA/2101/,370
371,-1115.0,34.9,33.8,71600.0,5000.0,,,,,55.1,6371.2,100,ERDA/2101/,371
372,-1100.0,25.4,31.0,30000.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,372
373,-1100.0,41.9,41.8,51300.0,5000.0,-5.0,4.3,55.4,2.4,48.1,6371.2,100,ERDA/2101/,373
374,-1100.0,42.0,43.0,64000.0,7200.0,,,,,48.0,6371.2,100,ERDA/2101/,374
375,-1100.0,42.0,43.0,56000.0,6800.0,,,,,48.0,6371.2,100,ERDA/2101/,375
376,-1100.0,54.0,107.5,67700.0,8400.0,,,,,36.0,6371.2,100,ERDA/2101/,376
377,-1095.0,36.0,43.0,66700.0,5000.0,,,,,54.0,6371.2,100,ERDA/2101/,377
378,-1095.0,20.7,203.8,,,1.2,2.7,27.0,2.4,69.3,6371.2,100,ERDA/2101/,378
379,-1090.0,35.2,139.0,60800.0,6100.0,-16.9,22.7,57.1,12.3,54.8,6371.2,100,ERDA/2101/,379
380,-1080.0,19.8,204.1,76100.0,5000.0,-2.5,2.7,25.0,2.4,70.2,6371.2,100,ERDA/2101/,380
381,-1075.0,38.0,67.0,55600.0,5600.0,,,,,52.0,6371.2,100,ERDA/2101/,381
382,-1075.0,41.8,238.5,,,-0.6,4.4,55.7,2.4,48.2,6371.2,100,ERDA/2101/,382
383,-1070.0,53.0,107.0,78900.0,7900.0,,,,,37.0,6371.2,100,ERDA/2101/,383
384,-1070.0,20.6,203.8,,,0.2,3.6,20.7,3.4,69.4,6371.2,100,ERDA/2101/,384
385,-1065.0,19.6,204.2,,,-2.2,2.7,25.7,2.4,70.4,6371.2,100,ERDA/2101/,385
386,-1065.0,19.6,204.4,,,-0.7,2.6,22.2,2.4,70.4,6371.2,100,ERDA/2101/,386
387,-1050.0,32.1,118.7,61600.0,5000.0,,,,,57.9,6371.2,100,ERDA/2101/,387
388,-1050.0,42.0,43.0,68000.0,7800.0,,,,,48.0,6371.2,100,ERDA/2101/,388
389,-1050.0,42.0,43.0,56000.0,6400.0,,,,,48.0,6371.2,100,ERDA/2101/,389
390,-1050.0,41.9,42.2,37000.0,6000.0,-14.0,5.8,65.0,2.4,48.1,6371.2,100,ERDA/2101/,390
391,-1050.0,41.9,42.2,49000.0,5000.0,-20.0,4.9,60.0,2.4,48.1,6371.2,100,ERDA/2101/,391
392,-1050.0,47.5,35.7,49000.0,5000.0,5.5,4.9,60.0,2.4,42.5,6371.2,100,ERDA/2101/,392
393,-1050.0,42.0,43.0,65000.0,7300.0,,,,,48.0,6371.2,100,ERDA/2101/,393
394,-1050.0,42.0,43.0,64000.0,7200.0,,,,,48.0,6371.2,100,ERDA/2101/,394
395,-1050.0,41.9,42.2,45000.0,8800.0,,,,,48.1,6371.2,100,ERDA/2101/,395
396,-1050.0,35.9,139.0,53400.0,16610.0,,,,,54.1,6371.2,100,ERDA/2101/,396
397,-1050.0,35.9,139.0,30480.0,7910.0,,,,,54.1,6371.2,100,ERDA/2101/,397
398,-1050.0,35.9,139.0,46370.0,8250.0,,,,,54.1,6371.2,100,ERDA/2101/,398
399,-1050.0,38.0,58.0,76400.0,7600.0,,,,,52.0,6371.2,100,ERDA/2101/,399
400,-1050.0,38.0,58.0,63800.0,6400.0,,,,,52.0,6371.2,100,ERDA/2101/,400
401,-1050.0,20.7,203.8,,,2.8,2.7,27.2,2.4,69.3,6371.2,100,ERDA/2101/,401
402,-1050.0,42.2,24.8,77830.0,5000.0,12.5,5.2,61.8,2.4,47.8,6371.2,100,ERDA/2101/,402
403,-1040.0,35.8,139.7,55700.0,5800.0,,,,,54.2,6371.2,100,ERDA/2101/,403
404,-1035.0,35.1,252.3,,,4.8,3.7,48.7,2.4,54.9,6371.2,100,ERDA/2101/,404
405,-1035.0,19.5,205.1,29680.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,405
406,-1030.0,35.3,134.8,29670.0,7720.0,,,,,54.7,6371.2,100,ERDA/2101/,406
407,-1030.0,35.3,134.8,51910.0,16129.0,,,,,54.7,6371.2,100,ERDA/2101/,407
408,-1030.0,37.4,140.4,45810.0,6950.0,,,,,52.6,6371.2,100,ERDA/2101/,408
409,-1030.0,30.7,35.5,,,,,,,59.3,6371.2,100,ERDA/2101/,409
410,-1025.0,34.7,32.6,70300.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,410
411,-1025.0,38.0,67.0,51300.0,5100.0,,,,,52.0,6371.2,100,ERDA/2101/,411
412,-1025.0,38.0,67.0,53200.0,5300.0,,,,,52.0,6371.2,100,ERDA/2101/,412
413,-1025.0,46.6,6.5,50320.0,5000.0,28.7,7.1,69.7,2.4,43.4,6371.2,100,ERDA/2101/,413
414,-1020.0,38.0,23.7,54100.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,414
415,-1010.0,25.4,31.0,22000.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,415
416,-1000.0,41.0,119.7,53700.0,5000.0,,,,,49.0,6371.2,100,ERDA/2101/,416
417,-1000.0,-12.1,283.0,36000.0,5000.0,,,,,102.1,6371.2,100,ERDA/2101/,417
418,-1000.0,-12.1,283.0,39000.0,5000.0,,,,,102.1,6371.2,100,ERDA/2101/,418
419,-1000.0,42.0,43.0,65000.0,7300.0,,,,,48.0,6371.2,100,ERDA/2101/,419
420,-1000.0,42.0,43.0,63000.0,7100.0,,,,,48.0,6371.2,100,ERDA/2101/,420
421,-1000.0,53.0,107.0,86500.0,8600.0,,,,,37.0,6371.2,100,ERDA/2101/,421
422,-1000.0,53.0,107.0,93500.0,9300.0,,,,,37.0,6371.2,100,ERDA/2101/,422
423,-1000.0,50.4,13.7,61500.0,6200.0,,,,,39.6,6371.2,100,ERDA/2101/,423
424,-1000.0,37.7,136.9,46100.0,9900.0,,,,,52.3,6371.2,100,ERDA/2101/,424
425,-1000.0,36.7,138.7,44620.0,5000.0,,,,,53.3,6371.2,100,ERDA/2101/,425
426,-995.0,19.5,204.4,,,4.1,2.7,23.5,2.4,70.5,6371.2,100,ERDA/2101/,426
427,-990.0,44.4,238.0,56800.0,5000.0,,,,,45.6,6371.2,100,ERDA/2101/,427
428,-985.0,54.0,107.5,67600.0,8400.0,,,,,36.0,6371.2,100,ERDA/2101/,428
429,-980.0,19.6,263.0,,,7.8,2.8,27.8,2.4,70.4,6371.2,100,ERDA/2101/,429
430,-975.0,38.0,23.7,45900.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,430
431,-975.0,26.0,33.0,58400.0,5000.0,,,,,64.0,6371.2,100,ERDA/2101/,431
432,-975.0,50.2,354.7,,,11.5,5.7,64.3,2.4,39.8,6371.2,100,ERDA/2101/,432
433,-955.0,40.0,72.0,76300.0,7600.0,,,,,50.0,6371.2,100,ERDA/2101/,433
434,-955.0,25.5,77.0,48000.0,5900.0,,,,,64.5,6371.2,100,ERDA/2101/,434
435,-950.0,42.0,43.0,66000.0,7800.0,,,,,48.0,6371.2,100,ERDA/2101/,435
436,-950.0,42.0,43.0,62000.0,7000.0,,,,,48.0,6371.2,100,ERDA/2101/,436
437,-950.0,42.3,45.5,68600.0,8400.0,-9.0,6.6,68.0,2.4,47.7,6371.2,100,ERDA/2101/,437
438,-950.0,41.8,44.8,48800.0,5000.0,,,,,48.2,6371.2,100,ERDA/2101/,438
439,-950.0,41.8,44.8,62900.0,5000.0,,,58.0,2.4,48.2,6371.2,100,ERDA/2101/,439
440,-950.0,42.0,43.0,67000.0,7500.0,,,,,48.0,6371.2,100,ERDA/2101/,440
441,-950.0,42.0,43.0,53000.0,6100.0,,,,,48.0,6371.2,100,ERDA/2101/,441
442,-950.0,41.8,45.8,66000.0,6800.0,,,,,48.2,6371.2,100,ERDA/2101/,442
443,-950.0,35.2,139.0,60800.0,6850.0,-16.9,22.7,57.1,12.3,54.8,6371.2,100,ERDA/2101/,443
444,-950.0,47.5,35.7,,,15.0,4.5,56.5,2.4,42.5,6371.2,100,ERDA/2101/,444
445,-950.0,43.7,26.7,75590.0,5000.0,17.2,7.7,71.2,2.4,46.3,6371.2,100,ERDA/2101/,445
446,-945.0,19.5,204.5,,,7.7,2.8,27.6,2.4,70.5,6371.2,100,ERDA/2101/,446
447,-940.0,19.6,205.0,53800.0,11600.0,-2.3,2.7,25.7,2.4,70.4,6371.2,100,ERDA/2101/,447
448,-940.0,40.0,72.0,77200.0,7700.0,,,,,50.0,6371.2,100,ERDA/2101/,448
449,-940.0,35.0,25.0,49400.0,10800.0,,,,,55.0,6371.2,100,ERDA/2101/,449
450,-935.0,44.3,238.2,41400.0,5000.0,,,,,45.7,6371.2,100,ERDA/2101/,450
451,-935.0,44.3,238.2,,,7.0,3.4,44.2,2.4,45.7,6371.2,100,ERDA/2101/,451
452,-930.0,38.0,58.0,69800.0,7000.0,,,,,52.0,6371.2,100,ERDA/2101/,452
453,-925.0,50.2,354.7,,,11.5,5.1,61.1,2.4,39.8,6371.2,100,ERDA/2101/,453
454,-925.0,38.0,23.7,47800.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,454
455,-920.0,25.4,31.0,31500.0,5000.0,,,,,64.6,6371.2,100,ERDA/2101/,455
456,-920.0,32.1,118.7,63600.0,5000.0,,,,,57.9,6371.2,100,ERDA/2101/,456
457,-900.0,42.0,43.0,70000.0,7800.0,,,,,48.0,6371.2,100,ERDA/2101/,457
458,-900.0,41.8,44.7,77400.0,5000.0,,,45.2,2.4,48.2,6371.2,100,ERDA/2101/,458
459,-900.0,41.8,44.7,62900.0,5000.0,,,60.0,2.4,48.2,6371.2,100,ERDA/2101/,459
460,-900.0,35.0,135.9,43300.0,8700.0,,,,,55.0,6371.2,100,ERDA/2101/,460
461,-900.0,36.7,138.7,41500.0,5000.0,,,,,53.3,6371.2,100,ERDA/2101/,461
462,-900.0,45.2,20.1,70720.0,6710.0,19.1,8.0,68.7,2.9,44.8,6371.2,100,ERDA/2101/,462
463,-900.0,42.5,25.7,71830.0,7370.0,24.7,6.1,65.5,2.5,47.5,6371.2,100,ERDA/2101/,463
464,-900.0,30.5,111.4,38000.0,5000.0,,,,,59.5,6371.2,100,ERDA/2101/,464
465,-900.0,31.0,104.2,55000.0,11000.0,,,,,59.0,6371.2,100,ERDA/2101/,465
466,-900.0,31.0,101.7,61000.0,12200.0,,,,,59.0,6371.2,100,ERDA/2101/,466
467,-900.0,34.2,117.2,,,-21.2,4.9,60.0,2.4,55.8,6371.2,100,ERDA/2101/,467
468,-900.0,39.6,115.1,,,,,64.7,2.4,50.4,6371.2,100,ERDA/2101/,468
469,-895.0,14.8,298.8,,,6.9,2.8,27.6,2.4,75.2,6371.2,100,ERDA/2101/,469
470,-890.0,19.5,204.2,,,0.2,2.8,27.4,2.4,70.5,6371.2,100,ERDA/2101/,470
471,-890.0,19.5,204.2,,,,,,,70.5,6371.2,100,ERDA/2101/,471
472,-890.0,19.5,204.2,54970.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,472
473,-875.0,54.0,107.5,67600.0,8400.0,,,,,36.0,6371.2,100,ERDA/2101/,473
474,-875.0,38.0,23.7,57000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,474
475,-870.0,38.0,67.0,70400.0,7000.0,,,,,52.0,6371.2,100,ERDA/2101/,475
476,-870.0,38.0,23.7,49800.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,476
477,-865.0,-15.7,247.0,42830.0,5000.0,,,,,105.7,6371.2,100,ERDA/2101/,477
478,-865.0,40.0,72.0,73700.0,7400.0,,,,,50.0,6371.2,100,ERDA/2101/,478
479,-850.0,42.0,43.0,,,,,,,48.0,6371.2,100,ERDA/2101/,479
480,-850.0,41.9,42.2,,,-8.0,9.0,74.0,2.4,48.1,6371.2,100,ERDA/2101/,480
481,-850.0,41.8,44.7,51300.0,5000.0,,,60.0,2.4,48.2,6371.2,100,ERDA/2101/,481
482,-850.0,50.2,30.7,83000.0,5000.0,31.5,4.5,57.0,2.4,39.8,6371.2,100,ERDA/2101/,482
483,-850.0,41.9,42.2,,,,,,,48.1,6371.2,100,ERDA/2101/,483
484,-850.0,42.3,45.5,53000.0,11300.0,,,,,47.7,6371.2,100,ERDA/2101/,484
485,-850.0,41.9,41.8,54000.0,10700.0,,,,,48.1,6371.2,100,ERDA/2101/,485
486,-850.0,56.0,109.0,63600.0,6400.0,,,,,34.0,6371.2,100,ERDA/2101/,486
487,-850.0,37.9,22.9,49000.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,487
488,-850.0,38.0,62.0,76600.0,7700.0,,,,,52.0,6371.2,100,ERDA/2101/,488
489,-850.0,51.3,358.0,,,,,70.2,2.4,38.7,6371.2,100,ERDA/2101/,489
490,-850.0,37.9,22.9,49000.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,490
491,-850.0,39.1,26.6,47100.0,9400.0,,,,,50.9,6371.2,100,ERDA/2101/,491
492,-845.0,31.0,40.5,59100.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,492
493,-840.0,25.5,77.0,61000.0,6700.0,,,,,64.5,6371.2,100,ERDA/2101/,493
494,-835.0,40.0,72.0,75500.0,7500.0,,,,,50.0,6371.2,100,ERDA/2101/,494
495,-835.0,35.0,25.0,47400.0,10400.0,,,,,55.0,6371.2,100,ERDA/2101/,495
496,-830.0,38.0,58.0,74500.0,7500.0,,,,,52.0,6371.2,100,ERDA/2101/,496
497,-830.0,38.0,67.0,74900.0,7500.0,,,,,52.0,6371.2,100,ERDA/2101/,497
498,-825.0,31.0,40.5,63800.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,498
499,-820.0,19.5,204.8,76010.0,5000.0,5.3,2.8,29.3,2.4,70.5,6371.2,100,ERDA/2101/,499
500,-820.0,19.5,204.8,72030.0,9690.0,,,,,70.5,6371.2,100,ERDA/2101/,500
501,-820.0,19.5,204.8,57790.0,11330.0,,,,,70.5,6371.2,100,ERDA/2101/,501
502,-810.0,19.5,205.1,62610.0,5000.0,,,43.6,2.4,70.5,6371.2,100,ERDA/2101/,502
503,-810.0,19.5,205.1,60500.0,5000.0,,,43.6,2.4,70.5,6371.2,100,ERDA/2101/,503
504,-810.0,19.7,205.1,,,-2.8,15.9,,,70.3,6371.2,100,ERDA/2101/,504
505,-805.0,44.3,238.0,,,6.3,3.8,49.4,2.4,45.7,6371.2,100,ERDA/2101/,505
506,-800.0,31.0,40.5,70600.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,506
507,-800.0,50.0,30.5,,,,,57.5,2.4,40.0,6371.2,100,ERDA/2101/,507
508,-800.0,41.9,41.8,44000.0,5000.0,,,53.2,2.4,48.1,6371.2,100,ERDA/2101/,508
509,-800.0,41.6,41.6,48900.0,5000.0,-3.0,6.7,68.5,2.4,48.4,6371.2,100,ERDA/2101/,509
510,-800.0,39.0,45.0,65750.0,5000.0,,,65.0,2.4,51.0,6371.2,100,ERDA/2101/,510
511,-800.0,42.0,45.0,67690.0,5000.0,,,54.0,2.4,48.0,6371.2,100,ERDA/2101/,511
512,-800.0,33.2,43.5,48300.0,12800.0,,,,,56.8,6371.2,100,ERDA/2101/,512
513,-800.0,38.0,58.0,83200.0,8300.0,,,,,52.0,6371.2,100,ERDA/2101/,513
514,-800.0,19.5,205.1,62700.0,16600.0,,,47.5,3.5,70.5,6371.2,100,ERDA/2101/,514
515,-800.0,19.5,205.1,67400.0,5000.0,,,41.1,7.7,70.5,6371.2,100,ERDA/2101/,515
516,-800.0,42.0,15.1,,,18.1,5.4,62.9,2.4,48.0,6371.2,100,ERDA/2101/,516
517,-800.0,45.2,11.5,,,36.6,5.4,60.1,2.7,44.8,6371.2,100,ERDA/2101/,517
518,-800.0,41.4,15.9,,,7.1,5.7,63.5,2.5,48.6,6371.2,100,ERDA/2101/,518
